Track Name,Artist,Streams,URL,Number of Appearnaces in the Top 200,ID,Tempo,Key,Duration,Loudness,Time Signature,Number of Samples
Trigger,Major Lazer,4890061,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif,6,0Z26mbSHJ1dkUu7g9DDgif,97.285,8,171.98666,-7.041,4,3792306
On The Road (feat. Meek Mill & Lil Baby),Post Malone,4913941,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2,6,12Fkyg9lpmaz2zmKOfw2Y2,112.93,7,218.32,-5.046,5,4813956
Take Me Back to London (feat. Stormzy),Ed Sheeran,4383250,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0,6,1AI7UPw3fgwAFkvAlZWhE0,138.058,8,189.73334,-5.513,4,4183620
Every Breath You Take,The Police,4311844,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,6,1JSTJqkT5qHq8MDJnJbRE1,117.401,1,253.92,-9.796,4,5598936
Up All Night,Khalid,5833683,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,6,1mpD5Q8IM32I4bF6eCpU74,93.989,1,157.22032,-7.536,4,3466708
Bellaquita,Dalex,5156356,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,6,1tpbAGsGpZee5jDHMcLrUJ,166.047,8,204.78667,-3.961,4,4515546
Candy,Doja Cat,5755179,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,6,1VJwtWR6z7SpZRwipI12be,124.876,8,190.92,-5.857,4,4209786
BAD!,XXXTENTACION,4979813,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,6,22An65gG31JLf9n18qjdhZ,143.983,5,94.24576,-3.4,4,2078119
Thunderclouds,Sia,4670833,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,6,2c7GlMNmF7pbohjykutmLP,112.035,7,187.02667,-5.985,4,4123938
monster,21 Savage,4801171,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,6,2FUNBaa5DwItJtYEBgAblU,134.022,9,233.03973,-6.916,4,5138526
Be Alright,Dean Lewis,8070338,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,6,2H4gf1wLxvYreMj1jcaN0k,126.421,11,196.49333,-7.595,4,4332678
bloodline,Ariana Grande,5066429,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,6,2hloaUoRonYssMuqLCBLTX,151.976,2,216.89333,-5.188,4,4782498
Lights Up,Harry Styles,16454034,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,6,2plLJpUcYPFrl1sW2pMG63,101.939,3,172.22667,-8.09,4,3797598
Follow God,Kanye West,6678278,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,6,2QpGZOhTCHHiKmpSO9FW4h,180.291,1,104.59125,-3.503,4,2306237
"thank u, next",Ariana Grande,22235996,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,6,2rPE9A1vEgShuZxxzR2tZH,106.96,1,207.33333,-5.642,4,4571700
Yellow Hearts,Ant Saunders,7445433,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,6,2W4yABdLc4Jnds67Poi5Nl,129.039,7,223.25778,-8.943,4,4922834
365,Zedd,4971009,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,6,2XWjPtKdi5sucFYtVav07d,98.039,2,181.89967,-5.479,4,4010888
Rebota,Guaynaa,4635986,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,6,2YRvdf9cdS88y1wB1WhKoE,180.128,1,204.63075,-1.998,4,4512108
Amigos Con Derechos,Reik,5180624,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,6,2zDj4WjbNDmrRL6Z4YjjCA,183.971,1,227.47646,-3.324,4,5015856
Make It Right (feat. Lauv),BTS,4751305,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,6,314ZkcV7oLWG8yWE7LABvH,97.551,7,226.321,-7.811,4,4990378
Nightmare,Halsey,4779295,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,6,340UVheS8z3ncW9TTUhAbc,146.11,9,231.99855,-5.075,4,5115568
imagine,Ariana Grande,4914589,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,6,39LmTF9RgyakzSYX8txrow,62.52,8,212.26666,-4.985,3,4680480
Mean It,Lauv,7698556,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,6,3GRSqlALWISqLeNncZMbpX,95.998,7,232.85333,-8.543,4,5134416
Everybody Dies In Their Nightmares,XXXTENTACION,4445287,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,6,3GVkPk8mqxz0itaAriG1L7,129.953,7,95.46667,-7.066,4,2105040
All Day And Night - Jax Jones & Martin Solveig Present Europa,Jax Jones,4529531,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa,6,3O83h4LS797N23DpweeRAa,121.908,1,169.30331,-4.101,4,3733138
Treat You Better,Shawn Mendes,4490711,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,6,3QGsuHI8jO1Rx4JWLUh9jd,82.695,10,187.97333,-4.078,4,4144812
Cool,Jonas Brothers,5381660,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,6,3QmolSZqjjLksTUvZJ6pPS,79.007,0,167.12,-5.533,4,3684996
Love Lies (with Normani),Khalid,4653028,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,6,45Egmo7icyopuzJN0oMEdk,143.955,6,201.70735,-5.626,4,4447647
Did It Again,Lil Tecca,4800237,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,6,4guBZjUyrGoHsTahO3IHdj,148.775,10,116.24,-9.929,4,2563092
Jackie Chan,Tiësto,4593552,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,6,4kWO6O1BUXcZmaxitpVUwp,128.005,3,215.75983,-2.867,4,4757504
Panini - DaBaby Remix,Lil Nas X,4537202,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD,6,4SDgTLDYrJ2UrHbkRkg7MD,153.905,5,151.04,-5.613,4,3330432
Falling,Trevor Daniel,25122335,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,6,4TnjEaWOeW0eKTKIEvJyCa,127.085,10,159.38177,-8.756,4,3514368
CANGURO,WOS,4530050,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX,6,4wyNKAZe82BNlp2lHiR1FX,163.874,1,196.74525,-4.358,4,4338233
On A Roll,Ashley O,6178610,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m,6,56JyMaElW79S7TDWh1Zw1m,125.005,5,154.44753,-6.354,4,3405568
Surtada - Remix Brega Funk,Dadá Boladão,4405697,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,6,5F8ffc8KWKNawllr5WsW0r,154.064,5,152.784,-7.026,4,3368887
Stuck In A Dream (feat. Gunna),Lil Mosey,9129591,https://open.spotify.com/track/5hDAT527wXWNBnJlujhuUs,6,5hDAT527wXWNBnJlujhuUs,139.962,10,123.56,-5.943,4,2724498
Hola - Remix,Dalex,9153621,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,6,5stPVcRqb4qixbafP9e8lt,181.857,0,249.52,-5.98,4,5501916
ROXANNE,Arizona Zervas,32309199,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,6,696DnlkuDOXcMAnKlTgXXK,116.735,6,163.63628,-5.616,5,3608180
R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,4336329,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn,6,6JqpFboOH2bq9pzaYbkKBn,100.066,8,187.2,-3.713,4,4127760
The Less I Know The Better,Tame Impala,4402176,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,6,6K4t31amVTZDgR3sKmwUJJ,116.879,4,216.32,-4.083,4,4769856
Make No Sense,YoungBoy Never Broke Again,4663271,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,6,6klLvorLoo1sxvZcjJIY8I,154.904,10,148.62971,-4.478,4,3277285
Ayy Macarena,Tyga,9989858,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,6,6LcauUZjF1eXQrgqMUecHX,96.493,2,131.60686,-5.568,4,2901931
Good As Hell,Lizzo,7406782,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,6,6uAm7pG66O1XesXS9bpHSF,95.985,0,159.0112,-3.187,4,3506197
Nights Like This (feat. Ty Dolla $ign),Kehlani,4434371,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,6,6ZRuF2n1CQxyxxAAWsKJOy,146.163,8,201.78793,-5.131,4,4449424
Nights Like This (feat. Ty Dolla $ign),Kehlani,8946528,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B,6,7e4KQkp5ZR1gXCAalRjX6B,146.163,8,201.78793,-5.131,4,4449424
bad idea,Ariana Grande,4485687,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,6,7EQpvVujgytLVY8vKiDHAg,137.995,1,267.10666,-5.316,4,5889702
Stuck In A Dream (feat. Gunna),Lil Mosey,5814070,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,6,7iHHxY2NLlJRAmlAmC4ahQ,139.952,10,123.56,-6.445,4,2724498
Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,5788109,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,6,7ILEWkpfdK6AjH2D7jppWk,81.997,7,204.88,-5.242,4,4517604
Lost in the Fire,Gesaffelstein,5998927,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG,6,7wFybC8jBH3zE139OpCtpG,101.004,2,202.09332,-12.159,4,4456158
Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,4870297,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec,5,0AtP8EkGPn6SwxKDaUuXec,91.046,11,207.76,-6.923,4,4581108
Ransom (with Juice WRLD) - Remix,Lil Tecca,5699201,https://open.spotify.com/track/0DZJACISivjWjscIp5Kg1q,5,0DZJACISivjWjscIp5Kg1q,179.982,2,171.22667,-6.427,4,3775548
Wow. - Remix,Post Malone,4315672,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,5,0fcq51a3gOI6gPvzc0YLsk,100.002,11,170.05333,-6.272,4,3749676
It's Beginning to Look a Lot like Christmas,Michael Bublé,25997383,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,5,0lLdorYw7lVrJydTINhWdI,94.775,4,206.63986,-11.714,3,4556409
Paradise,Bazzi,4612024,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn,5,0Rx0DJI556Ix5gBny6EWmn,122.061,11,169.0382,-6.273,4,3727292
Señorita,Shawn Mendes,61224745,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,5,0TK2YIli7K1leLovkQiNik,116.947,9,190.96,-6.039,4,4210668
What Am I,Why Don't We,4654389,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G,5,0TMGV2zMZXOILVtQLtkI3G,163.862,0,184.66518,-4.681,4,4071867
What Lovers Do,Maroon 5,4542159,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,5,0WdGQhoAP2LBsqr5Jhit2g,110.001,5,199.84933,-5.131,4,4406678
Falling Like The Stars,James Arthur,4811595,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY,5,15xWRPHQMeqgdkGzInx3PY,177.596,6,212.72,-9.538,3,4690476
No Sleep (feat. Bonn),Martin Garrix,5217770,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,5,1ahVFh0ViDZr8LvkEVlq3B,128.133,11,207.0947,-6.385,4,4566438
Cruel Summer,Taylor Swift,4791908,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,5,1BxfuPKGuaTgP7aM0Bbdwr,169.994,9,178.42667,-5.707,4,3934308
PPP,Kevin Roldan,4644012,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,5,1DcxnVNFAyVl2sDQ646pXS,92.975,4,129.04,-6.839,4,2845332
Loco Contigo (with J. Balvin & Tyga),DJ Snake,17353639,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,5,1f38Gx6xQz6r4H1jGVNBJo,96.025,6,185.1946,-3.04,4,4083541
Time - Edit,NF,5131753,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW,5,1gZFRYcPz3wKevEaNYRwfW,97.968,8,230.61052,-3.885,4,5084962
Vermissen (feat. Henning May),Juju,4492967,https://open.spotify.com/track/1SSzM044DUbVpYNNHWIhYJ,5,1SSzM044DUbVpYNNHWIhYJ,89.029,9,161.88203,-5.008,4,3569499
Bellaquita - Remix,Dalex,6647379,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,5,1Xnn1TPyr5h0hpRAT4B4EA,165.941,1,304.73334,-3.582,4,6719370
"Hey Look Ma, I Made It",Panic! At The Disco,5415498,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,5,22oEJW6r2rMb9z4IntfyEa,107.936,5,169.66667,-3.337,4,3741150
Keanu Reeves,Logic,5784983,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK,5,25F6MWrnFBCXVnpN4n76EK,170.193,2,225.98666,-6.457,4,4983006
Rockin' Around The Christmas Tree,Brenda Lee,24401078,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,5,2EjXfH91m7f8HiJN1yQg97,67.196,8,126.26667,-8.749,4,2784180
Before You Go,Lewis Capaldi,11118310,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,5,2gMXnyrvIjhVBUZwvLZDMP,111.881,3,215.10667,-4.858,4,4743102
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,4576324,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,5,2gTdDMpNxIRFSiu7HutMCg,119.921,7,169.39723,-4.718,4,3735209
Baby,Amenazzy,4635298,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,5,2IA8cFA46DkjgbsRG7kKbp,167.971,11,235.97333,-4.835,4,5203212
Blanco,J Balvin,6634766,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,5,2rc7BkzO8qepMFAxHtOrXc,100.013,9,145.8,-5.395,4,3214890
SOLO,JENNIE,4606447,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,5,2wVDWtLKXunswWecARNILj,95.045,3,169.56667,-5.165,4,3738945
200 km/h,Apache 207,5059639,https://open.spotify.com/track/2wvLtM25eMpHK7hkidqte2,5,2wvLtM25eMpHK7hkidqte2,148.049,11,164.08,-6.413,4,3617964
My Bad,Khalid,4813903,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb,5,2XKFnwB6djxrJCjR3PdeRb,84.963,0,163.97333,-9.146,4,3615612
Isis,Joyner Lucas,4613814,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,5,36TO60sxDduIsO3xH8IcUh,120.017,1,236.0,-6.792,4,5203800
Imposible,Luis Fonsi,8431792,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,5,3ao3OVxHlb3C08vAaApUlm,90.979,11,163.88,-2.935,4,3613554
Nice For What,Drake,4522504,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,5,3CA9pLiwRIGtUBiMjbZmRw,93.372,8,210.74667,-6.474,4,4646964
All The Stars (with SZA),Kendrick Lamar,4410096,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,5,3GCdLUSnKSMJhs4Tj6CV3s,96.924,8,232.18668,-4.946,4,5119716
Jingle Bell Rock,Bobby Helms,24951120,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj,5,3hBXvHLlTHvnbwrPbeoyAj,119.705,2,130.97333,-8.463,4,2887962
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,5204680,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,5,3i9UVldZOE0aD0JnyfAZZ0,205.272,7,221.30667,-7.176,3,4879812
Contra La Pared,Sean Paul,7885122,https://open.spotify.com/track/3JjaofJ0lCeEsFSZqppzOp,5,3JjaofJ0lCeEsFSZqppzOp,94.052,2,224.68086,-7.14,4,4954213
The Bones,Maren Morris,4916017,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,5,3npzogdOEiVsieXmmhBepL,77.004,11,197.29333,-6.642,4,4350318
The Man,Taylor Swift,4936428,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,5,3RauEVgRgj1IuWdJ9fDs70,110.048,0,190.36,-5.191,4,4197438
Love Me,Lil Tecca,5940488,https://open.spotify.com/track/3TLwAp3uX1nKsVxrDhNPOL,5,3TLwAp3uX1nKsVxrDhNPOL,204.096,11,117.01333,-6.837,4,2580144
Sanctuary,Joji,5334440,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,5,3xaugmCyXrVkrDTXbFkMW3,167.788,1,180.0189,-7.199,4,3969417
Into the Unknown,Idina Menzel,6626361,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,5,3Z0oQ8r78OUaHvGPiDBR3W,145.104,10,194.84848,-8.533,5,4296409
I Don't Belong In This Club,Why Don't We,5168151,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,5,45ZGEdLxCZvdMX9jWlsAAx,115.036,11,222.62064,-5.744,4,4908785
Easy,Camila Cabello,5362236,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W,5,46D0hYb1B7qiU33VtXt21W,128.073,4,194.68608,-5.731,4,4292828
Don't Stop Believin',Journey,4291180,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,5,4bHsxqR3GMrXTxEPLuK5ue,118.852,4,250.98666,-9.072,4,5534256
Love Me,Lil Tecca,4608505,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI,5,4e0FYxSROat25pH16zMTZI,204.132,11,117.01333,-6.897,4,2580144
11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,4774897,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,5,4mGdjNMo0RonTlOEb7cYg4,160.075,11,239.50713,-3.804,4,5281132
Butterfly Doors,Lil Pump,4454286,https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3,5,4NdXQlDTzxbOMkzJGWFtz3,130.008,5,132.92308,-11.265,4,2930954
All Girls Are The Same,Juice WRLD,5795019,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,5,4VXIryQMWpIdGgYR4TrjT1,161.989,0,165.81973,-7.226,4,3656325
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,5247531,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw,5,4wopYJ5wpYOM6ogm2Jugnw,95.016,9,198.97333,-6.46,4,4387362
Fine China,Future,5156543,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,5,5274I4mUMnYczyeXkGDWZN,166.111,7,141.58667,-7.358,4,3121986
Heartless,The Weeknd,13287186,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,5,57vxBYXtHMk6H1aD29V7PU,169.954,10,200.08,-5.831,4,4411764
Vete,Bad Bunny,15790535,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,5,5DxXgozhkPLgrbKFY91w0c,91.976,1,192.02417,-4.394,4,4234133
Atrasadinha - Ao Vivo,Felipe Araújo,4382407,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,5,5EKHbW7mXcAR4hCyS3YXjb,159.969,7,172.76666,-3.396,4,3809505
Lucky You (feat. Joyner Lucas),Eminem,4530257,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,5,60SdxE8apGAxMiRrpbmLY0,153.068,10,244.67905,-4.884,4,5395173
110,Capital Bra,4564403,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,5,67ojvEGRPAUCOohuMPqoRC,179.056,1,194.5342,-5.057,4,4289479
Did It Again,Lil Tecca,6357650,https://open.spotify.com/track/6alCTRgBPoeAFi2N4il9Q4,5,6alCTRgBPoeAFi2N4il9Q4,148.775,10,116.24,-9.929,4,2563092
Not Ok,Kygo,4502276,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x,5,6aoGtdWXBkYQ2O2wnyIz2x,105.0,11,210.94357,-8.14,4,4651306
Ransom,Lil Tecca,20825198,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,5,6EOKwHETwSkZ9gW2b6ASE0,179.974,7,131.24,-6.257,4,2893842
MONOPOLY (with Victoria Monét),Ariana Grande,5873850,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,5,6tsOcBnaKgzK22yEiqRh8P,143.96,0,158.58667,-8.282,4,3496836
8,Billie Eilish,4497335,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r,5,6X29iaaazwho3ab7GNue5r,62.446,3,173.20158,-13.239,4,3819095
Nuketown (feat. Juice WRLD),Ski Mask The Slump God,4644156,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,5,74lnM5V6ecvoTPV0fvptx9,149.962,10,166.4,-9.32,4,3669120
So Close,NOTD,5207190,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,5,7FjZU7XFs7P9jHI9Z0yRhK,125.03,10,190.30244,-5.896,4,4196169
Used To Love (with Dean Lewis),Martin Garrix,5379962,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP,5,7pWK1kMgHy5lNNiIfuRbkP,118.97,4,236.76472,-4.722,4,5220662
Writing on the Wall (feat. Post Malone & Cardi B),French Montana,6597128,https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI,5,7x9nXsowok1JszkVztI5NI,112.01,9,201.27094,-2.326,4,4438024
Mistletoe,Justin Bieber,20802468,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,5,7xapw9Oy21WpfEcib2ErSA,161.993,6,182.94667,-9.049,4,4033974
Hot Shower,Chance the Rapper,4493780,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,4,00ko9WaS4jOX1kEk3gvHjf,150.001,9,225.92354,-8.04,4,4981614
Do They Know It's Christmas? - 1984 Version,Band Aid,20283495,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,4,0247StOpd3AkeBQzANX4Zf,115.412,0,222.53333,-6.936,4,4906860
Just Us (feat. SZA),DJ Khaled,5126395,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS,4,0BnTBAGmr9FtYwkZrwKhwS,93.132,9,221.37878,-2.758,4,4881402
Trampoline,SHAED,4890458,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,4,0lsRatBUs9HNIZAmoGABzk,126.754,7,184.06009,-7.523,4,4058525
Turn Me On (feat. Vula),Riton,5226386,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,4,0qaWEvPkts34WF68r8Dzx9,124.052,11,208.4737,-4.711,4,4596845
Blinding Lights,The Weeknd,21948697,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,4,0sf12qNH5qcw8qpgymFOqD,171.017,1,201.57333,-4.075,4,4444692
Best Part of Me (feat. YEBBA),Ed Sheeran,4320845,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis,4,0VsGaRXR5WAzpu51unJTis,81.655,2,243.26666,-8.367,4,5364030
Focus (feat. 21 Savage),Bazzi,4669789,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu,4,12iDo4Kdw9vA2X1lN3UTVu,77.021,1,155.13383,-5.268,4,3420701
Hear Me Calling,Juice WRLD,5098963,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk,4,13ZyrkCDmRz5xY3seuAWYk,88.932,7,189.97737,-3.997,4,4189001
Feel Special,TWICE,4930249,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,4,14rWuS6yllHOdfZ8sZsZUj,128.983,1,206.86807,-1.339,4,4561441
Pa' Olvidarme De Ella,Piso 21,5183962,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,4,1cVlW9WQiGlFdWUXFdFZGh,90.016,0,227.23357,-5.195,3,5010500
My Bad,Khalid,10836343,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,4,1DUSuNhF8P5vUGNPpQiZa5,84.999,5,166.10136,-9.127,4,3662535
Watermelon Sugar,Harry Styles,13162182,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo,4,1e9oZCCiX42nJl0AcqriVo,95.39,0,174.0,-4.209,4,3836700
Ibiza,Ozuna,4361461,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,4,1h9P5WJwyvK8OB7O2YiXgp,192.068,5,200.74667,-5.144,4,4426464
Sleigh Ride,The Ronettes,13775457,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX,4,1ODZGydlown4VesUP8HLJX,91.75,2,180.83273,-7.557,4,3987362
Have Yourself A Merry Little Christmas,Sam Smith,13271698,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K,4,1Qi2wh8fFgDV7tl4Sj3f2K,75.248,5,170.96404,-9.402,1,3769757
Tilidin,Capital Bra,4821178,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ,4,1VEMUkGFio5uURvN8x1DZJ,83.504,6,172.03592,-4.892,4,3793392
Arcade,Duncan Laurence,5219743,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,4,1Xi84slp6FryDSCbzq4UCD,71.885,9,183.62427,-12.603,3,4048915
Driving Home for Christmas - 2019 Remaster,Chris Rea,18087297,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R,4,27qAMKrDdKEs8HDXcvR24R,180.183,9,241.62666,-10.863,4,5327868
223's (feat. 9lokknine),YNW Melly,6051146,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,4,29ZXwWOOLz9t5fa3eT3i7T,94.998,0,176.64009,-7.787,4,3894914
Sin Pijama,Becky G,4495173,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,4,2ijef6ni2amuunRoKTlgww,94.014,11,188.56,-3.695,4,4157748
A Thousand Bad Times,Post Malone,4877647,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2,4,2J0NXdHr6MYvKDSxB7k3V2,159.0,6,221.17332,-3.498,4,4876872
Wieder Lila,Samra,4547192,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,4,2kkcJ8tSDV42LdWcPjy6We,168.031,2,188.05714,-4.026,4,4146660
Baby,Quality Control,5660242,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz,4,2nKYHpmwjLaEOXS3o7QMiz,108.003,10,142.41737,-7.259,4,3140303
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,12073931,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,4,2pXpURmn6zC5ZYDMms6fwa,112.89,7,155.93333,-12.25,4,3438330
Soltera (Remix),Lunay,11802714,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza,4,2qMnZF5Ja2WvmfbblByQza,92.02,5,266.1923,-4.788,4,5869540
Won't Be Late (feat. Drake),Swae Lee,4689482,https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa,4,2sqsNXfN0HtgDEgaHXiUTa,123.936,7,218.70972,-6.302,4,4822549
